1000,-0.019189515688596014,-0.04465335824174389,0.04643794669801037,0.0,-0.023057045158879914,-0.03229355799578347,-0.028152871166198006,-0.01966379694504507,0.021318553341221652,0.021318553341221652,0.0,-0.01414735006507486,0.027959032029064575,-0.06620039552918681,-0.11449669462776486,-0.034134809344538795,0.02454534169018373,-0.03669754114849965,-0.07912845099491135,-0.05999430278027605,-0.060547540759385066,0.01848282407290058,0.1284363723642283,0.051619852323090375,-0.05699959005594463,0.050158786594356304,0.16808678807377678,-0.036258972036622324,0.0,0.0,0.0,0.30381024179980903,-0.014147350065074855,-0.017181360251627767,0.12174584244322605,0.04283851064109263,-0.12564520358403944,0.6866325275955195,-0.07109673611246362,-0.03394718822417815,0.05129068415668618,0.06574094169484103,-0.0929754387464303,-0.08365005997540038,0.04944448314463772,0.043653311396057506,-0.0960953993354606,0.333742320582252,-0.05143487694244955,-0.041898357459723375,0.09127508019486803,-0.02398902350152015,0.05817422928020236,-0.07996992940879238,-0.093805097035371,-0.04264712605064962,-0.01414735006507486,-0.0772429882448068,-0.024755258030988752,-0.023547654996348366,0.0,-0.023547654996348366,0.0,-0.014147350065074863,-0.024755258030988728,-0.04470140076156074,-0.09634022141720136,-0.11875441402300577,-0.003770995820568894,-0.03729184204494424,-0.07332034723032677,-0.12334157231830756,-0.03882160790747628,-0.07066837441972607,-0.061254070396820376,-0.05922387607484752,-0.027411242767530954,0.04819898180946402,-0.09156985139248702,-0.02766909765413278,-0.06102748752258178,-0.004992397222609562,-0.05205936998201179,-0.04557595834571175,-0.007865002399915744,-0.05562928671265294,-0.11054790044997695,0.07244534767467942,-0.055282611510863056,0.005442160656096637,-0.058120250079714525,0.0,0.0,0.0,0.0
1000,-0.13633343643707974,-0.054869288885055996,-0.05482442909755213,0.0,-0.02833210583645804,-0.039681776076149214,0.31134393326905985,0.07939120289425014,-0.11167715810005208,-0.11167715810005208,0.0,-0.01738402369371922,-0.13850270076362245,-0.08134592267240105,-0.16383166050894316,-0.04194427448932364,-0.06872729526120734,-0.04509331584305985,0.04681526192904727,-0.07371998121366662,-0.07439979065450592,-0.09682220144523587,-0.0849802341907176,-0.05403262102779366,-0.07004012903525905,-0.09640231321062485,0.20654219292199547,-0.04455440956045995,0.0,0.0,0.0,-0.08615004687013524,-0.017384023693719212,-0.14530136349666797,0.11043712442891142,0.00202458595959651,-0.15439069409183795,-0.014591333442144958,-1.0332288090057311e-17,-0.11009689087375138,-0.03104222443642403,-0.07531788040707439,-0.11424664143230359,0.0020977096783821154,-0.10801162998254293,-0.0923199552216869,0.0765576194245042,-0.008369324495128583,-0.1083468068382148,-0.051483990673690486,-0.03940660827209853,-0.12456538568388222,-0.07053670438050527,-0.09826569224857476,0.07369472699856278,-0.12946886600704105,-0.01738402369371922,-0.0949148732197072,-0.030418840996747774,-0.028934958879585745,0.0,-0.028934958879585745,0.0,-0.017384023693719223,-0.030418840996747746,-0.16330196047988765,-0.10356505540368814,-0.1273107291139574,-0.15909159148512078,-0.13839647704320746,-0.16225310394265458,-0.1184923879374642,-0.12863713159258144,-0.133740726242188,0.06158287823227519,-0.1414273448489457,-0.15672345616937372,-0.204451711257172,-0.1751269179288692,-0.14263271614256384,-0.11057176699701932,-0.12882603281526184,-0.14579134193064497,-0.12538716771696062,-0.09933390044746535,-0.1445386496730752,-0.11777563628952473,-0.15329738668437984,-0.06793033493445494,-0.17243512246520568,-0.07141717705599854,0.0,0.0,0.0,0.0
1000,-0.007196236996237196,-0.047837659491184896,-0.04779854859175347,0.0,-0.02470127933518431,-0.03459646243844947,-0.0301604967146404,0.12940575568530743,-0.097365465649192,-0.097365465649192,0.0,-0.01515621986260742,-0.10191499069521227,-0.10747859523541277,-0.1226616341108432,-0.03656901631855384,-0.10302744858373358,-0.08971770640741873,-0.08477122536375772,-0.06427259092757115,-0.06486528117762869,-0.08441420689134518,-0.07408981580229473,-0.04710821260247488,-0.06106432052593851,-0.08404812832900486,-0.08090250674195482,-0.038844656395110866,0.0,0.0,0.0,0.12518285702458445,-0.015156219862607416,0.008661924748393853,0.43771819357017255,0.48717601005984845,0.06480989223017872,0.2866060977997658,0.15233351250626276,-0.03636801564083154,0.13696069693964813,0.03640534489197586,-0.09960566360353437,-0.08961527739652753,-0.09416968364611004,-0.08048893419027564,-0.04638321596901604,0.17512261748079044,0.06297460452897455,-0.044886195267716034,0.03171374588358522,-0.10860203632703948,0.02104939722659055,-0.08567271092760927,0.06425057309997756,0.22306669748203353,-0.01515621986260742,-0.08275130729769622,-0.026520594439765725,-0.025226875332259865,0.0,-0.025226875332259865,0.0,-0.015156219862607425,-0.0265205944397657,-0.005619388851352802,0.11638618922893398,-0.062313295433507575,0.03694469761977222,0.017218017826997632,-0.02462518149050977,-0.02642745078982494,-0.01668582357372373,-0.007551701020404849,0.17300396746426414,0.016360604900214484,-0.07406306173081151,-0.01909829356845197,0.014100904589042465,-0.034761779742435155,-0.1196684425371652,-0.11231667143211634,0.009079131141558956,0.011666401724192312,0.0024322093480498475,-0.047520047692751845,0.1335501275725232,-0.05581804125067273,-0.0592249015387122,-0.046225551169731094,-0.062264896579642154,0.0,0.0,0.0,0.0
1000,-0.0004159930301745491,-0.03861251639985259,0.040155680312889686,0.0,-0.01993781810338982,-0.027924787447589784,-0.024344265300779395,-0.0655853868294963,0.30950580003740513,0.30950580003740513,0.0,-0.012233453605992987,-0.021439670143263513,-0.02773707668828063,-0.0013027267663159414,-0.029516948725027654,0.12560890465304209,0.049633645381950704,-0.017739481397324185,0.040761357525386524,-0.052356485661966067,0.26833627779857117,0.11106111006036755,0.044636562016067846,-0.0492885124989892,0.043373153693975125,0.145347497179504,0.0806239240470796,0.0,0.0,0.0,-0.06062535464218767,-0.012233453605992983,0.02884008538891877,0.29818927317467075,0.3932276762310453,0.13279143663495166,0.17093510784282273,0.0614785538470909,-0.07747718424674763,-0.08804188041106917,-0.08046502953442905,-0.08039743917902971,-0.07233362595401195,-0.07600974823662492,-0.013609736211757862,-0.03743855168356556,0.43583379256218624,0.1143684274278513,-0.0362302204860387,0.07892711029352047,0.18000191912546348,0.08361831115131203,-0.06915135462097009,0.05186031954552385,0.07158611069668891,-0.012233453605992987,-0.06679332233489238,-0.02140629158347498,-0.020362056752868823,0.0,-0.020362056752868823,0.0,-0.01223345360599299,-0.02140629158347496,-0.008549651807804138,-0.010322146883405438,-0.05902868584002511,-0.007986705015635878,-0.005103042954790661,0.030902716581326543,0.07950686456722429,0.009983803872028617,-0.04570457738568004,-0.10111964639409518,-0.035107522317979235,-0.059780541442066695,0.04881520280544463,0.0040386493513293,0.009132352898903932,-0.0026917848898217827,-0.004317010572619852,0.007328287040557599,0.0024413462878702195,-0.019070848170987597,-0.048103587951339837,-0.04474549336896192,-0.08992838192827787,-0.047803812023131595,0.013109372650116502,-0.05025756623313864,0.0,0.0,0.0,0.0
1001,-0.07906560541445865,-0.024532586202610028,-0.024512528960638567,0.0,-0.012667556712652815,-0.01774210331575733,-0.015467207079848822,-0.010803303774226905,0.01171242809391966,0.01171242809391966,0.0,-0.007772564005846541,-0.09090836308746235,0.019872565024906787,0.04055688994068116,0.37606079806819104,0.1019129515799979,0.05738317117019025,-0.011270836431968833,0.02589785930737137,0.042337096044514785,0.06359908936674506,-0.0379954791316709,-0.024158503965564095,0.2296478402795731,-0.04310240039605813,0.09234699875461659,-0.01992070455912308,0.0,0.0,0.0,-0.03851851361930276,-0.007772564005846539,0.0044420947393893915,-0.03817125834534953,-0.06698567565730043,-0.0690295625959969,-0.04489995691927265,-0.03906059647206309,-0.04922537763625508,0.07023755216662755,-0.016226981125209313,-0.05108077097860871,-0.04595740136923381,-0.04829303745820631,-0.04127713891903522,-0.05279487950511094,-0.0037420053878314094,-0.02825835731279151,-0.0230189868489562,-0.05150190612189708,0.008077810936591863,-0.07387003844773482,-0.04393553506584411,0.03294962044354931,-0.05788677382944837,-0.007772564005846541,0.07544418077499505,-0.013600556050571479,-0.012937098099985505,0.0,-0.012937098099985505,0.0,0.7694838365788077,-0.013600556050571465,-0.053886943326176315,-0.07280274597703087,-0.062469788696167886,-0.08614433360180344,-0.07998662030664364,-0.08637178083481745,-0.05297908503094649,-0.0639007113031062,-0.07657397103928448,-0.06424669183047742,-0.06323352460756927,-0.08153356439320543,-0.04153456799393406,-0.0720803970053878,-0.0782124954582678,-0.057392276837464326,-0.057599356933554946,-0.06352183438310736,-0.07231160653044791,-0.06223185383760254,-0.052238491643406826,-0.060735093710629184,-0.03432738941678722,-0.0046330635312949765,-0.045062469181224,-0.031931305983273435,0.0,0.0,0.0,0.0
1001,-0.16863284496297612,-0.05232363407526701,-0.05228085555282316,0.0,-0.02701764080584465,-0.037840744304426514,-0.0329887960742715,-0.055957980889514855,-0.10649590825268268,-0.10649590825268268,0.0,-0.016577493767258755,-0.2144961543137862,-0.07757188725995887,0.10856710222578057,-0.03999827434486146,-0.1126888434079227,-0.0981309806973113,-0.09272064359383206,-0.07029975054242063,-0.07094802029670708,-0.09233014572860797,-0.0810375852827323,-0.05152578333406931,-0.06679062471362733,-0.09192973816388955,-0.0884891360397326,-0.042487312477563655,0.0,0.0,0.0,-0.08215312462756838,-0.016577493767258752,-0.07934639477763418,-0.11875767038323755,-0.09460211997940057,-0.14722775429458845,-0.09576360586024678,-0.08330929074034825,-0.10498895735591947,-0.11930512599134276,-0.07182351537305623,-0.10894618067959294,-0.09801894641006632,0.057937748580848825,-0.08803678073874588,-0.11260206867139609,-0.007981030577189517,0.025830017070671292,-0.049095396413608744,-0.10984438688385001,0.10790501037463361,-0.11240789404809015,-0.0937066659299749,0.07027566799393492,-0.12346217176758802,-0.016577493767258755,-0.09051130779281742,-0.02900756211077942,-0.027592524546289226,0.0,-0.027592524546289226,0.0,-0.01657749376725876,-0.029007562110779393,-0.16388445088004952,-0.1694040610441869,-0.1628188363490874,-0.15811454536097858,-0.16507983153252936,-0.16455546398524573,-0.11299494622816325,-0.16352843454799015,-0.14244533675545595,-0.07177591319587848,-0.047574033560325746,-0.17878541631340303,-0.20463713816124648,-0.16700192323679167,-0.17801259601359937,-0.16482173822200724,-0.12284916275322748,-0.14966721776449604,-0.15737848957998554,-0.1256036770955273,-0.15764584585350958,-0.11231144819653771,-0.17050882646956592,-0.11967592978125366,-0.0847227492538483,-0.068103784738212,0.0,0.0,0.0,0.0
1001,-0.10247969498952827,-0.044845250753984225,-0.04480858637468826,0.0,-0.023156130076444747,-0.032432335732038846,0.5372032410439742,-0.04796015661043599,0.021410167296342996,0.021410167296342996,0.0,-0.014208146624447467,-0.07787999717226939,-0.03221432517858857,0.32000153317287927,0.14614744583427147,-0.09658273033052832,-0.08410555791623603,-0.07946849613034988,-0.06025212118260736,-0.06080773663633101,-0.07913381038089144,-0.06945524516270837,-0.04416143325572342,-0.0572445390354433,-0.07879063128102694,-0.07584177905144829,-0.036414790669516424,0.0,0.0,0.0,-0.07041134545140672,-0.014208146624447464,0.08424595259596629,-0.06977656729522441,0.043022604060965995,0.06075581245643147,0.0582252387645866,-0.0714022659055611,-0.08998335460134109,0.20527557677515565,0.09791884477354712,0.079541657866879,-0.08400953618927957,0.04965696494803721,-0.07545407687324211,0.009544782651381596,-0.0923445565616633,-0.014758832064909425,-0.042078410682779135,-0.09414481927302508,0.17019912430080772,-0.13503347629295936,-0.08031359069793567,0.21467117460730462,-0.10581627498549664,-0.014208146624447467,0.1379109881380389,-0.024861640817004677,-0.02364884825151531,0.0,-0.02364884825151531,0.0,-0.014208146624447473,-0.024861640817004656,-0.1054973934484691,-0.10886364787675032,-0.08884006666958477,-0.11356114986446081,-0.09104517072347154,-0.11576096632609822,-0.11486277314730167,-0.08957224247095213,-0.11186342146595017,-0.061517302501105944,-0.078182277892397,-0.11552140249791108,-0.042769783199962136,-0.12607651015174054,-0.13577246729613843,-0.14126450333401736,-0.005013851457696691,-0.11307737843005937,-0.09437905345170543,-0.09543706331271878,-0.05586834697601851,-0.03720450488012502,-0.08359720876615252,-0.10257118365548354,-0.043333985305650524,-0.058370014962782296,0.0,0.0,0.0,0.0
1001,-0.1326835440220139,-0.05962415460701119,-0.05957540735768248,0.0,-0.030787310954111233,-0.04312052151434956,-0.03759159913476424,0.011252750860447984,-0.12135488314015062,-0.12135488314015062,0.0,-0.018890489333251773,-0.009626689670388185,-0.13395973898851585,0.24944175313060996,-0.045579083634005,-0.12841189532390043,-0.11182282859821147,-0.10565760743888111,-0.08010841122285363,-0.08084713162597057,-0.10521262487027097,-0.09234445579460315,-0.05871498274257113,-0.07610967022083427,-0.10475634993894174,-0.10083569349721125,-0.048415407927411315,0.0,0.0,0.0,0.1560260702711968,-0.018890489333251766,-0.056679501378206563,-0.050215858463753225,-0.10780159917197071,-0.1677698909803562,-0.10912514282403844,-1.1227664054774067e-17,-0.11963767303344179,-0.13595132301560173,-0.08184478124860245,-0.12414703289414586,-0.11169516258681837,-0.11737170749425235,-0.10032022275669396,-0.12831301323365413,-0.009094593857397377,0.12754725763380342,-0.05594549304520134,-0.12517056244323188,0.3296170491409153,-0.23097668282208636,-0.10678120577556348,0.08008096852664913,0.11054087456238133,-0.018890489333251773,-0.10314001129506185,-0.03305487851966953,-0.03144240606795629,0.0,-0.03144240606795629,0.0,-0.018890489333251777,-0.0330548785196695,-0.08138187270077914,-0.1286399160742847,-0.15182697448715624,-0.11449802931654195,-0.1524853770855792,-0.16511201286239258,0.026949915528121732,-0.0828774570695545,-0.1147488627988116,-0.08179053731807588,-0.12881533738666698,-0.05888524030103571,-0.15604734292667183,-0.1411682199286514,-0.11032642196314763,-0.062155132534936784,-0.006666183140111807,-0.12205217189695876,-0.1218916605516801,-0.09440863492095496,-0.14201242609490458,-0.08872360934836507,-0.06957078495873974,-0.1363738636683918,-0.08356748009598793,-0.07760605054137842,0.0,0.0,0.0,0.0
1002,0.019312990417215434,0.27530426726201584,-0.05239603528228393,0.0,-0.02707716325485165,-0.037924111086501726,-0.03306147354993431,0.07587464815271236,0.025035556169486363,0.025035556169486363,0.0,-0.016614015572938106,-0.153018073023248,0.002404416048040212,-0.2229201955941485,-0.04008639437214915,-0.11293710771729035,-0.09834717264155016,-0.09292491604751782,-0.07045462762243425,-0.07110432557704617,-0.09253355787811553,-0.08121611884057717,-0.051639299567151534,-0.06693777085352282,-0.09213226817720231,-0.08868408607720808,-0.042580916094125294,0.0,0.0,0.0,0.5763388107776385,-0.016614015572938103,-0.1388653834368027,-0.006736941786757385,-0.04643781428849208,-0.038254251033946855,0.15011409018761546,-0.08349282908277927,-0.0398660605144906,0.15013421370652427,0.22638819646572017,0.09301046627881585,-0.0982348915320457,0.05806539098716648,0.05126449773338371,-0.1128501418077125,-0.107981282945917,-0.017257948713935024,-0.04920355827165208,-0.11008638458320445,-0.07360976109910028,0.023074026141988932,-0.09391311068525592,-0.1101605131560288,0.0235684134763101,-0.016614015572938106,-0.09071071286824094,-0.02907146854690995,-0.027653313519208196,0.0,-0.027653313519208196,0.0,-0.01661401557293811,-0.029071468546909923,0.010193796631436651,0.09926094191778802,0.06806970131641599,0.02124391071045276,0.013344597502190768,0.1207822355978302,-0.14484682953776828,-0.013740807443001567,-0.0172434653253358,-0.07193404240352597,-0.025807814485428616,0.07070159326804343,0.008141488545715057,0.025429579148377866,0.04607433787776622,-0.05466488038802507,-0.005862848153272817,-0.014928606295830479,-0.021945749864507903,-0.030660731372448513,-0.012377343919947062,-0.04350435280547271,-0.03680963699603053,-0.11993958731075302,0.31452998757578327,-0.06825382389534622,0.0,0.0,0.0,0.0
1002,-0.03230678304951042,0.17882558425629783,-0.034034167778265956,0.0,-0.01758813834310688,-0.024633840186683183,-0.02147528399301662,0.1135694266593641,0.35861989193123206,0.35861989193123206,0.0,-0.01079173625320628,0.02132742161356952,0.027591857752752993,-0.10170419123255839,-0.02603836462696554,-0.011970714609679026,-0.02799324137694598,-0.060359952170118504,-0.04576423777750872,-0.04618625308979963,0.01409887800129865,-0.05275443075087765,0.03937612550321106,-0.04347984177921584,0.0382616103522768,0.3140417690528635,-0.027658696592063114,0.0,0.0,0.0,0.3030569179852937,-0.010791736253206277,-0.05165348737902781,0.044246445433714664,-0.061584769214525624,-0.02484828462510531,-0.009058076821829731,0.05423328192631768,-0.02589524541120077,0.2143117469600708,0.14705184886648354,-0.07092256912865912,-0.06380907948605506,0.03771673273218113,-0.01200582340877566,0.047525800215118805,-0.07013990812271155,-0.0672600419716148,0.5238738671220253,0.022581249432863486,0.09975939427893818,-0.10256409227926801,-0.061001840090018675,-0.07155544054227019,0.0153090082903944,-0.01079173625320628,-0.05892170284280424,-0.01888355164194374,-0.01796238029971601,0.0,-0.01796238029971601,0.0,-0.010791736253206284,-0.018883551641943722,-0.0695074518760248,0.009289630871452953,0.005700203780667628,-0.04456571600123449,-0.04281353941841653,-0.043130967454858456,-0.05987300531867102,-0.04734613499168153,-0.05002416671103768,-0.08920265601595663,-0.030970086907721767,-0.024092144468020542,-0.03878126327695945,-0.05041750291798247,-0.004702430283072028,-0.07416348875913022,-0.07997323250263962,-0.03278498794511001,-0.001948524788430996,-0.050841126595697846,-0.025237170558792592,-0.05068591790444869,-0.0555787037155514,-0.07790749845476116,-0.018087951316775864,0.030808853864851472,0.0,0.0,0.0,0.0
