Hutchins,0.659193609955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00270161315556,0.00270161315556,0.0,0.0,0.022513442963,0.0216129052444,0.0180107543704,0.000900537718518,0.00450268859259,0.0126075280593,0.00720430174815,0.00900537718518,0.00360215087407,0.00180107543704,0.00360215087407,0.00270161315556,0.00360215087407,0.00360215087407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540322631111,0.00270161315556,0.00540322631111,0.00270161315556,0.00180107543704,0.0207123675259,0.0144086034963,0.000900537718518,0.000900537718518,0.00720430174815,0.0,0.000900537718518,0.00450268859259,0.000900537718518,0.000900537718518,0.00450268859259,0.0,0.0,0.00720430174815,0.00540322631111,0.0,0.00900537718518,0.00180107543704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281868305896,0.0450268859259,0.071142479763,0.173803779674,0.328696267259,0.0927553850074,0.0558333385481,0.144986572681,0.158494638459,0.00270161315556,0.0342204333037,0.117970441126,0.0576344139852,0.222432816474,0.264758089244,0.0450268859259,0.00360215087407,0.208924750696,0.153991949867,0.248548410311,0.0702419420444,0.0306182824296,0.0495295745185,0.00450268859259,0.0513306499555,0.000900537718518,0.0,0.0,0.0,0.0
Sallee,0.68786498037,0.0,0.0,0.0,0.0,0.0,0.0,0.0139668016319,0.00174585020398,0.00174585020398,0.0,0.0,0.0226960526518,0.0244419028558,0.0427733299976,0.0,0.000872925101992,0.0165855769379,0.00960217612191,0.00611047571395,0.00261877530598,0.0122209514279,0.00261877530598,0.00174585020398,0.000872925101992,0.00261877530598,0.00349170040797,0.0,0.0,0.0,0.0,0.00261877530598,0.0,0.00436462550996,0.00698340081594,0.00872925101992,0.00349170040797,0.00872925101992,0.0130938765299,0.00960217612191,0.000872925101992,0.00436462550996,0.00611047571395,0.00174585020398,0.00785632591793,0.00349170040797,0.00436462550996,0.00174585020398,0.00523755061195,0.0,0.000872925101992,0.0192043522438,0.0130938765299,0.00523755061195,0.00261877530598,0.00436462550996,0.0,0.0,0.000872925101992,0.0,0.0,0.0,0.0,0.0,0.0,0.254894129782,0.0331711538757,0.0663423077514,0.124828289585,0.329092763451,0.0741986336693,0.0584859818335,0.143159716727,0.17109331999,0.00436462550996,0.0401545546916,0.129192915095,0.0436462550996,0.205137398968,0.235689777538,0.0436462550996,0.00349170040797,0.182441346316,0.168474544684,0.274971407128,0.0776903340773,0.0384087044877,0.0480108806096,0.000872925101992,0.0436462550996,0.0,0.0,0.0,0.0,0.0
Sallee,0.659153355648,0.0,0.0,0.0,0.0,0.0,0.0,0.0166347850006,0.0,0.0,0.0,0.0,0.0197538071882,0.0207934812507,0.0395076143764,0.0,0.00207934812507,0.00623804437522,0.00415869625014,0.00103967406254,0.00103967406254,0.0,0.00103967406254,0.00415869625014,0.00103967406254,0.00103967406254,0.00311902218761,0.0,0.0,0.0,0.0,0.00519837031268,0.0,0.00207934812507,0.00727771843775,0.00727771843775,0.00207934812507,0.00207934812507,0.00831739250029,0.0114364146879,0.00311902218761,0.00623804437522,0.00519837031268,0.00415869625014,0.0,0.00623804437522,0.00519837031268,0.0,0.00519837031268,0.00103967406254,0.00207934812507,0.00935706656282,0.013515762813,0.0,0.00415869625014,0.00519837031268,0.0,0.00103967406254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257839167509,0.0332695700012,0.0675788140648,0.110205450629,0.358687551575,0.0769358806277,0.071737510315,0.15179241313,0.179863612819,0.00727771843775,0.0384679403138,0.114364146879,0.0478250068767,0.231847315946,0.21313318282,0.0395076143764,0.00415869625014,0.178823938756,0.181942960944,0.294227759698,0.0779755546902,0.0270315256259,0.0603010956271,0.00623804437522,0.0519837031268,0.00103967406254,0.0,0.0,0.0,0.0
Dreilinger,0.66518625972,0.0,0.00212519571795,0.0,0.0,0.0,0.0,0.00956338073079,0.00212519571795,0.00212519571795,0.0,0.0,0.0297527400514,0.0180641636026,0.0488795015129,0.0,0.00318779357693,0.00850078287182,0.00318779357693,0.00425039143591,0.00531298929488,0.00212519571795,0.00212519571795,0.00212519571795,0.00106259785898,0.00318779357693,0.00106259785898,0.0,0.0,0.0,0.0,0.0,0.0,0.00318779357693,0.00318779357693,0.00637558715386,0.00106259785898,0.00318779357693,0.0116885764487,0.00637558715386,0.00425039143591,0.0116885764487,0.00212519571795,0.00531298929488,0.0,0.00956338073079,0.00212519571795,0.00106259785898,0.00106259785898,0.00106259785898,0.0,0.00956338073079,0.0138137721667,0.00318779357693,0.00106259785898,0.0106259785898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235896724693,0.0382535229232,0.0743818501284,0.133887330231,0.381472631373,0.0733192522694,0.0818200351412,0.150888895975,0.164702668141,0.00425039143591,0.044629110077,0.126449145218,0.0605680779617,0.192330212475,0.233771528975,0.0361283272052,0.00318779357693,0.180641636026,0.150888895975,0.287964019783,0.0796948394233,0.0255023486154,0.0595054801027,0.00318779357693,0.0340031314873,0.00212519571795,0.0,0.0,0.0,0.0
Dreilinger,0.651774224217,0.0,0.0,0.0,0.0,0.0,0.0,0.000939155942675,0.000939155942675,0.000939155942675,0.0,0.0,0.0272355223376,0.0131481831975,0.0413228614777,0.0,0.0,0.0037566237707,0.00469577971338,0.00563493565605,0.000939155942675,0.0,0.00187831188535,0.0,0.000939155942675,0.0037566237707,0.000939155942675,0.0,0.0,0.0,0.0,0.0,0.0,0.000939155942675,0.00281746782803,0.00281746782803,0.00281746782803,0.00187831188535,0.0131481831975,0.00563493565605,0.0037566237707,0.00281746782803,0.0037566237707,0.000939155942675,0.000939155942675,0.0178439629108,0.000939155942675,0.0,0.00281746782803,0.000939155942675,0.000939155942675,0.0159656510255,0.0187831188535,0.00469577971338,0.000939155942675,0.00281746782803,0.0,0.000939155942675,0.000939155942675,0.0,0.0,0.0,0.0,0.0,0.0,0.246058856981,0.0300529901656,0.0826457229554,0.158717354312,0.366270817643,0.0817065670128,0.0563493565605,0.166230601854,0.193466124191,0.0037566237707,0.0338096139363,0.114577025006,0.0469577971338,0.202857683618,0.222579958414,0.0563493565605,0.00657409159873,0.182196252879,0.196283592019,0.271416067433,0.072315007586,0.0216005866815,0.0657409159873,0.00187831188535,0.0535318887325,0.00469577971338,0.0,0.0,0.0,0.0
Dreilinger,0.650496058392,0.0,0.0,0.0,0.0,0.0,0.0,0.0036682108556,0.0,0.0,0.0,0.0,0.0281229498929,0.0158955803743,0.0464640041709,0.0,0.00489094780746,0.0134501064705,0.0110046325668,0.00611368475933,0.00244547390373,0.0,0.0,0.00244547390373,0.00611368475933,0.00244547390373,0.0,0.0,0.0,0.0,0.0,0.00244547390373,0.0,0.00244547390373,0.00244547390373,0.00122273695187,0.00244547390373,0.00122273695187,0.0220092651336,0.00611368475933,0.00244547390373,0.00489094780746,0.00489094780746,0.0,0.00244547390373,0.00489094780746,0.00122273695187,0.00122273695187,0.00611368475933,0.00122273695187,0.0,0.0134501064705,0.0146728434224,0.00489094780746,0.00611368475933,0.0036682108556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271447603314,0.045241267219,0.081923375775,0.150396645079,0.328916240052,0.0672505323526,0.0550231628339,0.171183173261,0.176074121069,0.00733642171119,0.0207865281817,0.103932640909,0.0599141106414,0.224983599143,0.218869914384,0.045241267219,0.00611368475933,0.207865281817,0.172405910213,0.297125079303,0.0855915866306,0.026900212941,0.0574686367377,0.0036682108556,0.0538004258821,0.0036682108556,0.0,0.0,0.0,0.0
King,0.665391169868,0.0,0.00332695584934,0.0,0.0,0.0,0.000831738962334,0.000831738962334,0.000831738962334,0.000831738962334,0.0,0.0,0.02495216887,0.0257839078324,0.0382599922674,0.0,0.00499043377401,0.0133078233974,0.00914912858568,0.0116443454727,0.002495216887,0.00415869481167,0.00415869481167,0.00665391169868,0.00499043377401,0.002495216887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00332695584934,0.002495216887,0.00499043377401,0.00166347792467,0.0,0.012476084435,0.00582217273634,0.00499043377401,0.00415869481167,0.00831738962334,0.0,0.000831738962334,0.00166347792467,0.000831738962334,0.000831738962334,0.00332695584934,0.000831738962334,0.00415869481167,0.00998086754801,0.0182982571714,0.00582217273634,0.00415869481167,0.00415869481167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.234550387378,0.0332695584934,0.0682025949114,0.156366924919,0.375946010975,0.0831738962334,0.0499043377401,0.152208230107,0.173833443128,0.00332695584934,0.0341012974557,0.106462587179,0.0474091208531,0.222074302943,0.22456951983,0.0474091208531,0.00831738962334,0.191299961337,0.166347792467,0.265324728985,0.0815104183088,0.0357647753804,0.0515678156647,0.00665391169868,0.0399234701921,0.00332695584934,0.0,0.0,0.0,0.0
Stine,0.675592371875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484059422,0.0018484059422,0.0,0.0,0.0323471039886,0.0240292772486,0.0397407277574,0.0,0.0101662326821,0.0147872475376,0.00739362376881,0.00924202971102,0.00462101485551,0.0018484059422,0.00369681188441,0.0018484059422,0.0027726089133,0.000924202971102,0.0027726089133,0.0,0.0,0.0,0.0,0.0,0.0,0.0018484059422,0.0027726089133,0.00369681188441,0.000924202971102,0.0018484059422,0.018484059422,0.00646942079771,0.00831782673991,0.00646942079771,0.00831782673991,0.000924202971102,0.000924202971102,0.0101662326821,0.0,0.000924202971102,0.0027726089133,0.0,0.0027726089133,0.00554521782661,0.018484059422,0.00462101485551,0.000924202971102,0.000924202971102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268018861619,0.036043915873,0.0739362376881,0.137706242694,0.316077416117,0.0831782673991,0.0656184109482,0.143251460521,0.17652276748,0.00369681188441,0.0332713069597,0.121070589214,0.0563763812372,0.20979407444,0.229202336833,0.0794814555147,0.00739362376881,0.194082623931,0.197779435816,0.255080020024,0.090571891168,0.0286502921041,0.0600731931216,0.00554521782661,0.0443617426129,0.0018484059422,0.0,0.0,0.0,0.0
Stine,0.675864575034,0.0,0.000986663613189,0.0,0.0,0.0,0.0,0.00295999083957,0.00295999083957,0.00295999083957,0.0,0.0,0.0236799267165,0.0295999083957,0.036506553688,0.0,0.00789330890551,0.015786617811,0.00986663613189,0.00394665445275,0.00789330890551,0.00394665445275,0.00295999083957,0.000986663613189,0.00690664529232,0.00197332722638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00493331806594,0.00197332722638,0.0108532997451,0.00295999083957,0.00197332722638,0.0167732814242,0.00394665445275,0.00591998167913,0.00591998167913,0.00493331806594,0.000986663613189,0.00197332722638,0.00493331806594,0.000986663613189,0.0,0.00295999083957,0.0,0.00394665445275,0.0128266269715,0.00986663613189,0.00591998167913,0.000986663613189,0.00197332722638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271332493627,0.0463731898199,0.0749864346023,0.156879514497,0.324612328739,0.06807978931,0.0552531623386,0.142079560299,0.185492759279,0.00591998167913,0.0513065078858,0.112479651904,0.0601864804045,0.210159349609,0.224959303807,0.0621598076309,0.00690664529232,0.18253276844,0.171679468695,0.271332493627,0.0700531165364,0.0345332264616,0.0463731898199,0.00295999083957,0.0542664987254,0.00591998167913,0.0,0.0,0.0,0.0
Stine,0.668532679797,0.0,0.0,0.0,0.0,0.0,0.0,0.001703267974,0.000851633987002,0.000851633987002,0.0,0.0,0.0264006535971,0.0340653594801,0.0434333333371,0.0,0.00596143790901,0.013626143792,0.00681307189602,0.00510980392201,0.00596143790901,0.00340653594801,0.00425816993501,0.00510980392201,0.00340653594801,0.00340653594801,0.00255490196101,0.0,0.0,0.0,0.0,0.000851633987002,0.0,0.00255490196101,0.00766470588302,0.001703267974,0.000851633987002,0.00255490196101,0.016181045753,0.00255490196101,0.010219607844,0.00596143790901,0.00596143790901,0.000851633987002,0.00596143790901,0.00425816993501,0.00425816993501,0.000851633987002,0.00425816993501,0.0,0.000851633987002,0.011922875818,0.01703267974,0.00936797385702,0.000851633987002,0.000851633987002,0.0,0.000851633987002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232496078452,0.0366202614411,0.0749437908562,0.145629411777,0.34661503271,0.0826084967392,0.0647241830122,0.16181045753,0.199282352959,0.00340653594801,0.0332137254931,0.104750980401,0.0476915032721,0.216315032699,0.213760130738,0.0655758169992,0.00596143790901,0.204392156881,0.148184313738,0.282742483685,0.0885699346482,0.0332137254931,0.0545045751681,0.00510980392201,0.0408784313761,0.00425816993501,0.0,0.0,0.0,0.0
