Hutchins,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,25.0,24.0,20.0,1.0,5.0,14.0,8.0,10.0,4.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,3.0,2.0,23.0,16.0,1.0,1.0,8.0,0.0,1.0,5.0,1.0,1.0,5.0,0.0,0.0,8.0,6.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,50.0,79.0,193.0,365.0,103.0,62.0,161.0,176.0,3.0,38.0,131.0,64.0,247.0,294.0,50.0,4.0,232.0,171.0,276.0,78.0,34.0,55.0,5.0,57.0,1.0,0.0,0.0,0.0,0.0
Sallee,788.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,0.0,0.0,26.0,28.0,49.0,0.0,1.0,19.0,11.0,7.0,3.0,14.0,3.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,8.0,10.0,4.0,10.0,15.0,11.0,1.0,5.0,7.0,2.0,9.0,4.0,5.0,2.0,6.0,0.0,1.0,22.0,15.0,6.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,38.0,76.0,143.0,377.0,85.0,67.0,164.0,196.0,5.0,46.0,148.0,50.0,235.0,270.0,50.0,4.0,209.0,193.0,315.0,89.0,44.0,55.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0
Sallee,634.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,19.0,20.0,38.0,0.0,2.0,6.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,7.0,7.0,2.0,2.0,8.0,11.0,3.0,6.0,5.0,4.0,0.0,6.0,5.0,0.0,5.0,1.0,2.0,9.0,13.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,32.0,65.0,106.0,345.0,74.0,69.0,146.0,173.0,7.0,37.0,110.0,46.0,223.0,205.0,38.0,4.0,172.0,175.0,283.0,75.0,26.0,58.0,6.0,50.0,1.0,0.0,0.0,0.0,0.0
Dreilinger,626.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,28.0,17.0,46.0,0.0,3.0,8.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,3.0,11.0,6.0,4.0,11.0,2.0,5.0,0.0,9.0,2.0,1.0,1.0,1.0,0.0,9.0,13.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,36.0,70.0,126.0,359.0,69.0,77.0,142.0,155.0,4.0,42.0,119.0,57.0,181.0,220.0,34.0,3.0,170.0,142.0,271.0,75.0,24.0,56.0,3.0,32.0,2.0,0.0,0.0,0.0,0.0
Dreilinger,694.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,29.0,14.0,44.0,0.0,0.0,4.0,5.0,6.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,2.0,14.0,6.0,4.0,3.0,4.0,1.0,1.0,19.0,1.0,0.0,3.0,1.0,1.0,17.0,20.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,32.0,88.0,169.0,390.0,87.0,60.0,177.0,206.0,4.0,36.0,122.0,50.0,216.0,237.0,60.0,7.0,194.0,209.0,289.0,77.0,23.0,70.0,2.0,57.0,5.0,0.0,0.0,0.0,0.0
Dreilinger,532.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,13.0,38.0,0.0,4.0,11.0,9.0,5.0,2.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,18.0,5.0,2.0,4.0,4.0,0.0,2.0,4.0,1.0,1.0,5.0,1.0,0.0,11.0,12.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,37.0,67.0,123.0,269.0,55.0,45.0,140.0,144.0,6.0,17.0,85.0,49.0,184.0,179.0,37.0,5.0,170.0,141.0,243.0,70.0,22.0,47.0,3.0,44.0,3.0,0.0,0.0,0.0,0.0
King,800.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,30.0,31.0,46.0,0.0,6.0,16.0,11.0,14.0,3.0,5.0,5.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,2.0,0.0,15.0,7.0,6.0,5.0,10.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,12.0,22.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,40.0,82.0,188.0,452.0,100.0,60.0,183.0,209.0,4.0,41.0,128.0,57.0,267.0,270.0,57.0,10.0,230.0,200.0,319.0,98.0,43.0,62.0,8.0,48.0,4.0,0.0,0.0,0.0,0.0
Stine,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,35.0,26.0,43.0,0.0,11.0,16.0,8.0,10.0,5.0,2.0,4.0,2.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0,20.0,7.0,9.0,7.0,9.0,1.0,1.0,11.0,0.0,1.0,3.0,0.0,3.0,6.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,39.0,80.0,149.0,342.0,90.0,71.0,155.0,191.0,4.0,36.0,131.0,61.0,227.0,248.0,86.0,8.0,210.0,214.0,276.0,98.0,31.0,65.0,6.0,48.0,2.0,0.0,0.0,0.0,0.0
Stine,685.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,24.0,30.0,37.0,0.0,8.0,16.0,10.0,4.0,8.0,4.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,11.0,3.0,2.0,17.0,4.0,6.0,6.0,5.0,1.0,2.0,5.0,1.0,0.0,3.0,0.0,4.0,13.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.0,47.0,76.0,159.0,329.0,69.0,56.0,144.0,188.0,6.0,52.0,114.0,61.0,213.0,228.0,63.0,7.0,185.0,174.0,275.0,71.0,35.0,47.0,3.0,55.0,6.0,0.0,0.0,0.0,0.0
Stine,785.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,31.0,40.0,51.0,0.0,7.0,16.0,8.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,2.0,1.0,3.0,19.0,3.0,12.0,7.0,7.0,1.0,7.0,5.0,5.0,1.0,5.0,0.0,1.0,14.0,20.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,43.0,88.0,171.0,407.0,97.0,76.0,190.0,234.0,4.0,39.0,123.0,56.0,254.0,251.0,77.0,7.0,240.0,174.0,332.0,104.0,39.0,64.0,6.0,48.0,5.0,0.0,0.0,0.0,0.0
